"year","prod_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","dens_model"
1995,1,"fg1",1,0.847406614451941,1.04710079817831,2.00846695467798,3.158015,4.96628089392093,9.52261817853004,11.7671741663309,NA
1995,1,"fg1",1.05921252001675,0.967450452084585,1.19553373061914,2.29308860834807,3.60572390488178,5.66994747062703,10.8729829599758,13.4358516736015,NA
1995,1,"fg1",1.12193116256024,1.10456370152546,1.36494513494337,2.61803533112076,4.11688807692647,6.47306672048419,12.41427105562,15.3410335898869,NA
1995,1,"fg1",1.18836353398076,1.26107438378007,1.55814964058676,2.98920255917284,4.70001741913759,7.39074256109114,14.1740677135789,17.5154297697805,NA
1995,1,"fg1",1.25872953352377,1.43974373701005,1.77883682127998,3.41288420269471,5.36635428957625,8.43772833156328,16.1822065515456,19.9988170778177,NA
1995,1,"fg1",1.33326208122323,1.64383185712954,2.03095104637391,3.8961969061947,6.12695968538355,9.63368461728419,18.4759034287457,22.8322056397029,NA
1995,1,"fg1",1.41220788889523,1.87686053029695,2.31884020233284,4.44858587624467,6.99501463627573,10.9982871058522,21.0952207562881,26.0673227864135,NA
1995,1,"fg1",1.49582827678426,2.14291957382093,2.64768112819445,5.07896031771553,7.98633554113527,12.557299136645,24.0865688624416,29.7606947086207,NA
1995,1,"fg1",1.58440003856497,2.44669294474692,3.02309436301886,5.79864225864422,9.11823344159316,14.3372048764572,27.4989381376472,33.9828557995603,NA
1995,1,"fg1",1.67821635756304,2.79362686993414,3.45189742742078,6.62107361549848,10.4099893272976,16.3691736852343,31.3976830774175,38.7997857760626,NA
1995,1,"fg1",1.77758777722769,3.18945069125577,3.94128062070171,7.55910768591604,11.8861525107417,18.6887767984245,35.8477286666691,44.2958539386377,NA
1995,1,"fg1",1.88284322906832,3.64142919502722,4.49959161458673,8.63107237431577,13.5707520536647,21.3378266034172,40.92815527356,50.5721993535572,NA
1995,1,"fg1",1.99433112145793,4.15779931820389,5.13710329744022,9.85342333029732,15.4935117791848,24.3608611319908,46.7312824105018,57.7380624243638,NA
1995,1,"fg1",2.11242049290729,4.74692475299189,5.86475829875498,11.2494866957247,17.6908030090013,27.8129876702169,53.3519699617787,65.9212037397988,NA
1995,1,"fg1",2.23750223362737,5.41983304762542,6.69587197795499,12.8442826926637,20.1983100452168,31.7568353456063,60.9169696957634,75.2639966708764,NA
1995,1,"fg1",2.36999037942355,6.18819505670425,7.64467747552293,14.6656783938907,23.0614481685212,36.2586700212359,69.5466410287271,85.9331486929172,NA
1995,1,"fg1",2.51032348220468,7.06553476925092,8.72790143166151,16.744275040333,26.3299849496479,41.3948655612158,79.4037218805606,98.105922060602,NA
1995,1,"fg1",2.65896606164325,8.06748199365929,9.96647181216713,19.1190761732291,30.0622293117743,47.2657976909746,90.6604257194411,112.009435929113,NA
1995,1,"fg1",2.81641014279217,9.21074574116113,11.3790890813295,21.8275598884748,34.3234320021681,53.9693707567101,103.506710654515,127.878882280931,NA
1995,1,"fg1",2.98317688474764,10.516095991785,12.9922337480233,24.9185673489514,39.1866577687282,61.6163111721516,118.17669021707,145.991704435159,NA
1995,1,"fg1",3.15981830574927,12.0061821281601,14.8331636794555,28.4517093557546,44.7430934672415,70.3506461189783,134.912186474368,166.686613318334,NA
1995,1,"fg1",3.34691911042775,13.7076702324106,16.935111319035,32.4859075286473,51.0856138300419,80.3185550389664,154.034047072596,190.308750342004,NA
1995,1,"fg1",3.54509862524841,15.6494579053166,19.3372193368718,37.0863366871108,58.3225495197502,91.7028392909113,175.874689983325,217.288206021623,NA
1995,1,"fg1",3.75501284855729,17.8666588319117,22.0728459253179,42.3402466625874,66.5888459795006,104.708384114311,200.800088476518,248.074804476216,NA
1995,1,"fg1",3.97735662201565,20.401039463852,25.2010586471719,48.3366523070375,76.0278980817564,119.551341047894,229.273900816531,283.239507656029,NA
1995,1,"fg1",4.21286593061052,23.2893799770397,28.7747477637789,55.1900724219899,86.8060654771855,136.485933528085,261.757113014466,323.363491176393,NA
1995,1,"fg1",4.46232033885469,26.5886249631458,32.8531559343803,63.0106506762208,99.1068126489016,155.830571923872,298.840890345638,369.187114806431,NA
1995,1,"fg1",4.72654557124029,30.3589135380182,37.5111369714116,71.94059451005,113.15550042384,177.91223034864,341.168702037188,421.523242767866,NA
1995,1,"fg1",5.00641624548745,34.6604520510829,42.8282415767653,82.134965396225,129.190630870957,203.115830353207,389.471019819085,481.225813114198,NA
